#PBRT Generated Spectrum
0.33	0.000129187
0.35	0.000229453
0.37	0.000377396
0.39	0.000599136
0.41	0.000877366
0.43	0.000891462
0.45	0.000477269
0.47	0.00065266
0.49	0.00378608
0.51	0.00522239
0.53	0.00626351
0.55	0.00744171
0.57	0.0160929
0.59	0.0509
0.61	0.0992659
0.63	0.134083
0.65	0.151565
0.67	0.162596
0.69	0.173024
0.71	0.185525
